,Date,county_name,tweet_count_7dra,v_allergy_cols_7dra,tweet_count,v_allergy_cols,02,03,04,05,06,07,08,09,10,11,12
245,2016-09-02,Los Angeles,0.0305801836103137,40.0,12,30.0,0,0,0,0,0,0,0,1,0,0,0
246,2016-09-03,Los Angeles,0.0306168865250708,38.75,11,32.0,0,0,0,0,0,0,0,1,0,0,0
247,2016-09-04,Los Angeles,0.0315427218976101,37.25,13,57.0,0,0,0,0,0,0,0,1,0,0,0
248,2016-09-05,Los Angeles,0.0308022021405361,37.75,17,54.0,0,0,0,0,0,0,0,1,0,0,0
249,2016-09-06,Los Angeles,0.028519117605439,36.875,13,33.0,0,0,0,0,0,0,0,1,0,0,0
250,2016-09-07,Los Angeles,0.0268676306713824,37.625,8,21.0,0,0,0,0,0,0,0,1,0,0,0
251,2016-09-08,Los Angeles,0.0263438636215192,38.25,13,37.0,0,0,0,0,0,0,0,1,0,0,0
252,2016-09-09,Los Angeles,0.0262151360178778,36.5,6,31.0,0,0,0,0,0,0,0,1,0,0,0
253,2016-09-10,Los Angeles,0.0247974698174864,33.375,7,36.0,0,0,0,0,0,0,0,1,0,0,0
254,2016-09-11,Los Angeles,0.0239783652593103,33.875,11,37.0,0,0,0,0,0,0,0,1,0,0,0
255,2016-09-12,Los Angeles,0.0241237822734252,36.625,12,43.0,0,0,0,0,0,0,0,1,0,0,0
256,2016-09-13,Los Angeles,0.0241189699930393,37.875,13,29.0,0,0,0,0,0,0,0,1,0,0,0
257,2016-09-14,Los Angeles,0.0240550861472772,38.75,10,37.0,0,0,0,0,0,0,0,1,0,0,0
258,2016-09-15,Los Angeles,0.0235446717337654,38.0,13,43.0,0,0,0,0,0,0,0,1,0,0,0
259,2016-09-16,Los Angeles,0.0244242622908672,39.75,9,47.0,0,0,0,0,0,0,0,1,0,0,0
260,2016-09-17,Los Angeles,0.022710630485307,39.0,4,38.0,0,0,0,0,0,0,0,1,0,0,0
261,2016-09-18,Los Angeles,0.021830696527635,39.75,2,30.0,0,0,0,0,0,0,0,1,0,0,0
262,2016-09-19,Los Angeles,0.0233710987418201,39.0,16,51.0,0,0,0,0,0,0,0,1,0,0,0
263,2016-09-20,Los Angeles,0.023329610676321,38.625,10,37.0,0,0,0,0,0,0,0,1,0,0,0
264,2016-09-21,Los Angeles,0.023997085444895,37.5,10,35.0,0,0,0,0,0,0,0,1,0,0,0
265,2016-09-22,Los Angeles,0.0261740465941292,37.75,16,31.0,0,0,0,0,0,0,0,1,0,0,0
266,2016-09-23,Los Angeles,0.0277841793867234,38.5,13,40.0,0,0,0,0,0,0,0,1,0,0,0
267,2016-09-24,Los Angeles,0.0271006664679284,37.625,15,38.0,0,0,0,0,0,0,0,1,0,0,0
268,2016-09-25,Los Angeles,0.0282462652745895,36.75,14,40.0,0,0,0,0,0,0,0,1,0,0,0
269,2016-09-26,Los Angeles,0.0285377268749286,34.875,14,36.0,0,0,0,0,0,0,0,1,0,0,0
270,2016-09-27,Los Angeles,0.0272263959909131,34.875,16,44.0,0,0,0,0,0,0,0,1,0,0,0
271,2016-09-28,Los Angeles,0.0250640525788125,34.25,10,30.0,0,0,0,0,0,0,0,1,0,0,0
272,2016-09-29,Los Angeles,0.0223810447471688,33.5,12,20.0,0,0,0,0,0,0,0,1,0,0,0
273,2016-09-30,Los Angeles,0.021029411133571,31.375,2,31.0,0,0,0,0,0,0,0,1,0,0,0
274,2016-10-01,Los Angeles,0.0208933748616083,28.875,5,35.0,0,0,0,0,0,0,0,0,1,0,0
275,2016-10-02,Los Angeles,0.0181982813720616,27.125,3,32.0,0,0,0,0,0,0,0,0,1,0,0
276,2016-10-03,Los Angeles,0.0172875788745786,27.0,6,23.0,0,0,0,0,0,0,0,0,1,0,0
277,2016-10-04,Los Angeles,0.0159942420728537,27.375,11,16.0,0,0,0,0,0,0,0,0,1,0,0
278,2016-10-05,Los Angeles,0.0157773219884758,27.5,5,30.0,0,0,0,0,0,0,0,0,1,0,0
279,2016-10-06,Los Angeles,0.0159264903987595,26.75,7,29.0,0,0,0,0,0,0,0,0,1,0,0
280,2016-10-07,Los Angeles,0.0188311424297737,26.375,6,23.0,0,0,0,0,0,0,0,0,1,0,0
281,2016-10-08,Los Angeles,0.0174999894578376,26.75,7,32.0,0,0,0,0,0,0,0,0,1,0,0
282,2016-10-09,Los Angeles,0.0166084320378756,26.75,4,29.0,0,0,0,0,0,0,0,0,1,0,0
283,2016-10-10,Los Angeles,0.0173799511665762,26.5,8,29.0,0,0,0,0,0,0,0,0,1,0,0
284,2016-10-11,Los Angeles,0.0150142322409784,26.5,6,26.0,0,0,0,0,0,0,0,0,1,0,0
285,2016-10-12,Los Angeles,0.0150320224421743,25.875,9,16.0,0,0,0,0,0,0,0,0,1,0,0
286,2016-10-13,Los Angeles,0.0154211777132294,25.125,5,28.0,0,0,0,0,0,0,0,0,1,0,0
287,2016-10-14,Los Angeles,0.0151516745757005,24.375,0,29.0,0,0,0,0,0,0,0,0,1,0,0
288,2016-10-15,Los Angeles,0.014322512602726,23.75,6,18.0,0,0,0,0,0,0,0,0,1,0,0
289,2016-10-16,Los Angeles,0.0151630679652029,23.5,6,26.0,0,0,0,0,0,0,0,0,1,0,0
290,2016-10-17,Los Angeles,0.016800263764141,24.75,3,23.0,0,0,0,0,0,0,0,0,1,0,0
291,2016-10-18,Los Angeles,0.0166794401619805,24.625,10,24.0,0,0,0,0,0,0,0,0,1,0,0
292,2016-10-19,Los Angeles,0.0198303740313624,25.25,7,24.0,0,0,0,0,0,0,0,0,1,0,0
293,2016-10-20,Los Angeles,0.0198060300750261,26.375,13,26.0,0,0,0,0,0,0,0,0,1,0,0
294,2016-10-21,Los Angeles,0.0193066758194611,26.5,8,27.0,0,0,0,0,0,0,0,0,1,0,0
295,2016-10-22,Los Angeles,0.0189406576282422,27.625,4,34.0,0,0,0,0,0,0,0,0,1,0,0
296,2016-10-23,Los Angeles,0.0180436010731646,29.625,7,27.0,0,0,0,0,0,0,0,0,1,0,0
297,2016-10-24,Los Angeles,0.0185451942069988,29.75,8,27.0,0,0,0,0,0,0,0,0,1,0,0
298,2016-10-25,Los Angeles,0.0160884866767219,28.625,6,32.0,0,0,0,0,0,0,0,0,1,0,0
299,2016-10-26,Los Angeles,0.0155713676399899,28.625,5,40.0,0,0,0,0,0,0,0,0,1,0,0
300,2016-10-27,Los Angeles,0.013050277318393,26.375,3,25.0,0,0,0,0,0,0,0,0,1,0,0
301,2016-10-28,Los Angeles,0.0130462263790198,24.625,4,17.0,0,0,0,0,0,0,0,0,1,0,0
302,2016-10-29,Los Angeles,0.0123054205377468,24.5,3,27.0,0,0,0,0,0,0,0,0,1,0,0
303,2016-10-30,Los Angeles,0.0132109423046261,24.5,2,16.0,0,0,0,0,0,0,0,0,1,0,0
304,2016-10-31,Los Angeles,0.0143590876456618,22.625,8,13.0,0,0,0,0,0,0,0,0,1,0,0
305,2016-11-01,Los Angeles,0.0149140771080046,21.875,5,26.0,0,0,0,0,0,0,0,0,0,1,0
306,2016-11-02,Los Angeles,0.0150124917375278,22.875,5,32.0,0,0,0,0,0,0,0,0,0,1,0
307,2016-11-03,Los Angeles,0.0149001799141126,23.25,14,25.0,0,0,0,0,0,0,0,0,0,1,0
308,2016-11-04,Los Angeles,0.0156728394107895,23.25,8,19.0,0,0,0,0,0,0,0,0,0,1,0
309,2016-11-05,Los Angeles,0.0155994072225255,23.875,4,25.0,0,0,0,0,0,0,0,0,0,1,0
310,2016-11-06,Los Angeles,0.0142634929752297,24.875,4,30.0,0,0,0,0,0,0,0,0,0,1,0
311,2016-11-07,Los Angeles,0.0138010615316494,24.25,3,16.0,0,0,0,0,0,0,0,0,0,1,0
312,2016-11-08,Los Angeles,0.0122088581173153,25.125,5,18.0,0,0,0,0,0,0,0,0,0,1,0
313,2016-11-09,Los Angeles,0.0107165608571661,26.875,5,34.0,0,0,0,0,0,0,0,0,0,1,0
314,2016-11-10,Los Angeles,0.0116873109478409,27.0,5,27.0,0,0,0,0,0,0,0,0,0,1,0
315,2016-11-11,Los Angeles,0.0120359500014798,28.75,7,32.0,0,0,0,0,0,0,0,0,0,1,0
316,2016-11-12,Los Angeles,0.0120195623302975,30.625,3,33.0,0,0,0,0,0,0,0,0,0,1,0
317,2016-11-13,Los Angeles,0.0120493299568433,32.625,6,26.0,0,0,0,0,0,0,0,0,0,1,0
318,2016-11-14,Los Angeles,0.014225393456319,32.25,6,44.0,0,0,0,0,0,0,0,0,0,1,0
319,2016-11-15,Los Angeles,0.0150803715255166,30.625,5,31.0,0,0,0,0,0,0,0,0,0,1,0
320,2016-11-16,Los Angeles,0.0148222259277787,29.75,5,34.0,0,0,0,0,0,0,0,0,0,1,0
321,2016-11-17,Los Angeles,0.0157474479871056,29.375,8,31.0,0,0,0,0,0,0,0,0,0,1,0
322,2016-11-18,Los Angeles,0.0157621948392719,29.25,6,14.0,0,0,0,0,0,0,0,0,0,1,0
323,2016-11-19,Los Angeles,0.0144702601145951,26.375,5,25.0,0,0,0,0,0,0,0,0,0,1,0
324,2016-11-20,Los Angeles,0.0141211358100236,25.375,10,30.0,0,0,0,0,0,0,0,0,0,1,0
325,2016-11-21,Los Angeles,0.0132480411824823,24.25,3,25.0,0,0,0,0,0,0,0,0,0,1,0
326,2016-11-22,Los Angeles,0.0121239455198384,23.875,2,21.0,0,0,0,0,0,0,0,0,0,1,0
327,2016-11-23,Los Angeles,0.0103108475025654,25.75,2,23.0,0,0,0,0,0,0,0,0,0,1,0
328,2016-11-24,Los Angeles,0.0101113232022807,26.125,4,25.0,0,0,0,0,0,0,0,0,0,1,0
329,2016-11-25,Los Angeles,0.0091162194791435,25.0,2,28.0,0,0,0,0,0,0,0,0,0,1,0
330,2016-11-26,Los Angeles,0.0086597652461352,25.875,2,29.0,0,0,0,0,0,0,0,0,0,1,0
331,2016-11-27,Los Angeles,0.0099362095347866,27.75,2,28.0,0,0,0,0,0,0,0,0,0,1,0
332,2016-11-28,Los Angeles,0.0109195773130891,27.375,3,21.0,0,0,0,0,0,0,0,0,0,1,0
333,2016-11-29,Los Angeles,0.0123705728812301,28.75,4,32.0,0,0,0,0,0,0,0,0,0,1,0
334,2016-11-30,Los Angeles,0.0132621434570969,29.375,2,36.0,0,0,0,0,0,0,0,0,0,1,0
335,2016-12-01,Los Angeles,0.0157397820532053,28.625,8,20.0,0,0,0,0,0,0,0,0,0,0,1
336,2016-12-02,Los Angeles,0.0162250263656678,28.5,5,36.0,0,0,0,0,0,0,0,0,0,0,1
337,2016-12-03,Los Angeles,0.0167794343356577,28.625,3,33.0,0,0,0,0,0,0,0,0,0,0,1
338,2016-12-04,Los Angeles,0.0173360872946292,27.375,4,23.0,0,0,0,0,0,0,0,0,0,0,1
339,2016-12-05,Los Angeles,0.0168344750243233,24.375,4,27.0,0,0,0,0,0,0,0,0,0,0,1
340,2016-12-06,Los Angeles,0.0155892360037117,25.125,5,22.0,0,0,0,0,0,0,0,0,0,0,1
341,2016-12-07,Los Angeles,0.0148509493280574,23.75,6,22.0,0,0,0,0,0,0,0,0,0,0,1
342,2016-12-08,Los Angeles,0.0140345952773586,23.25,5,12.0,0,0,0,0,0,0,0,0,0,0,1
343,2016-12-09,Los Angeles,0.0121177948580981,24.75,3,26.0,0,0,0,0,0,0,0,0,0,0,1
344,2016-12-10,Los Angeles,0.0123146946325171,25.125,4,25.0,0,0,0,0,0,0,0,0,0,0,1
345,2016-12-11,Los Angeles,0.0113530629823509,24.375,2,29.0,0,0,0,0,0,0,0,0,0,0,1
346,2016-12-12,Los Angeles,0.0106224509205712,25.375,4,35.0,0,0,0,0,0,0,0,0,0,0,1
347,2016-12-13,Los Angeles,0.0108877473250784,26.5,4,30.0,0,0,0,0,0,0,0,0,0,0,1
348,2016-12-14,Los Angeles,0.0118840821569356,27.0,1,16.0,0,0,0,0,0,0,0,0,0,0,1
349,2016-12-15,Los Angeles,0.0116769940371176,26.75,5,30.0,0,0,0,0,0,0,0,0,0,0,1
350,2016-12-16,Los Angeles,0.0132941326856704,26.875,3,21.0,0,0,0,0,0,0,0,0,0,0,1
351,2016-12-17,Los Angeles,0.0140311491511154,24.875,2,30.0,0,0,0,0,0,0,0,0,0,0,1
352,2016-12-18,Los Angeles,0.0151927116894819,25.125,4,23.0,0,0,0,0,0,0,0,0,0,0,1
353,2016-12-19,Los Angeles,0.0157641266279744,27.125,3,30.0,0,0,0,0,0,0,0,0,0,0,1
354,2016-12-20,Los Angeles,0.0156760217976411,25.625,4,19.0,0,0,0,0,0,0,0,0,0,0,1
355,2016-12-21,Los Angeles,0.0167127164903295,25.25,7,32.0,0,0,0,0,0,0,0,0,0,0,1
356,2016-12-22,Los Angeles,0.0159510330321562,23.0,4,32.0,0,0,0,0,0,0,0,0,0,0,1
357,2016-12-23,Los Angeles,0.0167934433992131,22.25,3,18.0,0,0,0,0,0,0,0,0,0,0,1
358,2016-12-24,Los Angeles,0.0150402745128622,22.25,6,18.0,0,0,0,0,0,0,0,0,0,0,1
359,2016-12-25,Los Angeles,0.0165884106053364,24.75,2,12.0,0,0,0,0,0,0,0,0,0,0,1
360,2016-12-26,Los Angeles,0.0158468290777994,26.5,5,17.0,0,0,0,0,0,0,0,0,0,0,1
361,2016-12-27,Los Angeles,0.0154574547869447,26.125,1,30.0,0,0,0,0,0,0,0,0,0,0,1
362,2016-12-28,Los Angeles,0.015733075501599,27.25,4,39.0,0,0,0,0,0,0,0,0,0,0,1
363,2016-12-29,Los Angeles,0.0146935407759884,28.5,3,46.0,0,0,0,0,0,0,0,0,0,0,1
364,2016-12-30,Los Angeles,0.015135589657347,30.25,1,29.0,0,0,0,0,0,0,0,0,0,0,1
365,2016-12-31,Los Angeles,0.0137810275782681,31.625,5,27.0,0,0,0,0,0,0,0,0,0,0,1
366,2017-01-01,Los Angeles,0.0154176180843343,31.0,2,28.0,0,0,0,0,0,0,0,0,0,0,0
367,2017-01-02,Los Angeles,0.013873510233677,27.25,2,26.0,0,0,0,0,0,0,0,0,0,0,0
368,2017-01-03,Los Angeles,0.0136826099191177,24.625,2,28.0,0,0,0,0,0,0,0,0,0,0,0
369,2017-01-04,Los Angeles,0.0130712588647483,25.375,8,25.0,0,0,0,0,0,0,0,0,0,0,0
370,2017-01-05,Los Angeles,0.0119488285063455,25.5,3,9.0,0,0,0,0,0,0,0,0,0,0,0
371,2017-01-06,Los Angeles,0.0122305839479825,24.625,5,25.0,0,0,0,0,0,0,0,0,0,0,0
372,2017-01-07,Los Angeles,0.0125343157615334,23.25,1,35.0,0,0,0,0,0,0,0,0,0,0,0
373,2017-01-08,Los Angeles,0.0126716150948177,23.125,1,28.0,0,0,0,0,0,0,0,0,0,0,0
374,2017-01-09,Los Angeles,0.0122580536614325,22.375,6,21.0,0,0,0,0,0,0,0,0,0,0,0
375,2017-01-10,Los Angeles,0.0119288183551113,24.625,5,15.0,0,0,0,0,0,0,0,0,0,0,0
376,2017-01-11,Los Angeles,0.0113060944660275,25.0,4,27.0,0,0,0,0,0,0,0,0,0,0,0
377,2017-01-12,Los Angeles,0.0112995436907675,23.25,5,19.0,0,0,0,0,0,0,0,0,0,0,0
378,2017-01-13,Los Angeles,0.0112544389183286,22.75,2,27.0,0,0,0,0,0,0,0,0,0,0,0
379,2017-01-14,Los Angeles,0.0107685040834656,22.375,2,28.0,0,0,0,0,0,0,0,0,0,0,0
380,2017-01-15,Los Angeles,0.0106317220917295,23.5,1,21.0,0,0,0,0,0,0,0,0,0,0,0
381,2017-01-16,Los Angeles,0.0112623886274902,22.125,3,24.0,0,0,0,0,0,0,0,0,0,0,0
382,2017-01-17,Los Angeles,0.0094441144527259,21.625,2,18.0,0,0,0,0,0,0,0,0,0,0,0
383,2017-01-18,Los Angeles,0.0094346649452541,21.25,2,24.0,0,0,0,0,0,0,0,0,0,0,0
384,2017-01-19,Los Angeles,0.0089738521351704,19.375,5,16.0,0,0,0,0,0,0,0,0,0,0,0
385,2017-01-20,Los Angeles,0.0091144365479311,18.25,1,15.0,0,0,0,0,0,0,0,0,0,0,0
386,2017-01-21,Los Angeles,0.0105801530755783,17.5,0,24.0,0,0,0,0,0,0,0,0,0,0,0
387,2017-01-22,Los Angeles,0.010698289224683,18.75,2,13.0,0,0,0,0,0,0,0,0,0,0,0
388,2017-01-23,Los Angeles,0.0106175647553477,18.25,0,12.0,0,0,0,0,0,0,0,0,0,0,0
389,2017-01-24,Los Angeles,0.0103706566982657,18.875,2,18.0,0,0,0,0,0,0,0,0,0,0,0
390,2017-01-25,Los Angeles,0.0122564039710748,19.875,6,28.0,0,0,0,0,0,0,0,0,0,0,0
391,2017-01-26,Los Angeles,0.0120180751850783,20.0,4,20.0,0,0,0,0,0,0,0,0,0,0,0
392,2017-01-27,Los Angeles,0.012596746647933,20.625,1,21.0,0,0,0,0,0,0,0,0,0,0,0
393,2017-01-28,Los Angeles,0.0145680217354884,23.375,7,23.0,0,0,0,0,0,0,0,0,0,0,0
394,2017-01-29,Los Angeles,0.0142065634323057,24.75,4,25.0,0,0,0,0,0,0,0,0,0,0,0
395,2017-01-30,Los Angeles,0.0137246437207259,24.625,4,18.0,0,0,0,0,0,0,0,0,0,0,0
396,2017-01-31,Los Angeles,0.0134538937599317,23.75,6,34.0,0,0,0,0,0,0,0,0,0,0,0
397,2017-02-01,Los Angeles,0.0127805526936971,25.125,3,29.0,1,0,0,0,0,0,0,0,0,0,0
398,2017-02-02,Los Angeles,0.0109140663681713,25.75,3,27.0,1,0,0,0,0,0,0,0,0,0,0
399,2017-02-03,Los Angeles,0.011278718108113,26.5,4,13.0,1,0,0,0,0,0,0,0,0,0,0
400,2017-02-04,Los Angeles,0.0115423847103666,27.75,1,32.0,1,0,0,0,0,0,0,0,0,0,0
401,2017-02-05,Los Angeles,0.0106547479195921,27.5,2,28.0,1,0,0,0,0,0,0,0,0,0,0
402,2017-02-06,Los Angeles,0.0112730272202364,27.75,4,31.0,1,0,0,0,0,0,0,0,0,0,0
403,2017-02-07,Los Angeles,0.0131517298634686,27.25,6,28.0,1,0,0,0,0,0,0,0,0,0,0
404,2017-02-08,Los Angeles,0.0138733199409551,29.625,6,32.0,1,0,0,0,0,0,0,0,0,0,0
405,2017-02-09,Los Angeles,0.0152249977854548,29.5,5,31.0,1,0,0,0,0,0,0,0,0,0,0
406,2017-02-10,Los Angeles,0.0167347754031191,30.125,7,23.0,1,0,0,0,0,0,0,0,0,0,0
407,2017-02-11,Los Angeles,0.0175497242186194,29.625,5,32.0,1,0,0,0,0,0,0,0,0,0,0
408,2017-02-12,Los Angeles,0.0198530871550526,30.75,3,31.0,1,0,0,0,0,0,0,0,0,0,0
409,2017-02-13,Los Angeles,0.0210638656406223,31.875,6,33.0,1,0,0,0,0,0,0,0,0,0,0
410,2017-02-14,Los Angeles,0.0198902952168042,31.125,5,27.0,1,0,0,0,0,0,0,0,0,0,0
411,2017-02-15,Los Angeles,0.0181566464673974,34.125,10,37.0,1,0,0,0,0,0,0,0,0,0,0
412,2017-02-16,Los Angeles,0.0176009856551966,33.5,5,41.0,1,0,0,0,0,0,0,0,0,0,0
413,2017-02-17,Los Angeles,0.0175155591842269,34.0,4,25.0,1,0,0,0,0,0,0,0,0,0,0
414,2017-02-18,Los Angeles,0.0167495480509879,32.625,4,47.0,1,0,0,0,0,0,0,0,0,0,0
415,2017-02-19,Los Angeles,0.0174949556211292,33.125,4,27.0,1,0,0,0,0,0,0,0,0,0,0
416,2017-02-20,Los Angeles,0.0151435286169007,32.125,1,35.0,1,0,0,0,0,0,0,0,0,0,0
417,2017-02-21,Los Angeles,0.0136700230936134,31.5,3,22.0,1,0,0,0,0,0,0,0,0,0,0
418,2017-02-22,Los Angeles,0.0135655999976407,33.625,6,31.0,1,0,0,0,0,0,0,0,0,0,0
419,2017-02-23,Los Angeles,0.0138792095347216,31.5,3,29.0,1,0,0,0,0,0,0,0,0,0,0
420,2017-02-24,Los Angeles,0.0138746131389754,31.875,2,36.0,1,0,0,0,0,0,0,0,0,0,0
421,2017-02-25,Los Angeles,0.0147526100771674,32.0,1,42.0,1,0,0,0,0,0,0,0,0,0,0
422,2017-02-26,Los Angeles,0.0157786036499291,33.125,3,30.0,1,0,0,0,0,0,0,0,0,0,0
423,2017-02-27,Los Angeles,0.0146619710764424,33.375,6,30.0,1,0,0,0,0,0,0,0,0,0,0
424,2017-02-28,Los Angeles,0.0164086082954002,34.625,7,36.0,1,0,0,0,0,0,0,0,0,0,0
425,2017-03-01,Los Angeles,0.0189473321582159,33.875,9,31.0,0,1,0,0,0,0,0,0,0,0,0
426,2017-03-02,Los Angeles,0.0199713454608605,32.375,4,33.0,0,1,0,0,0,0,0,0,0,0,0
427,2017-03-03,Los Angeles,0.0204070923391775,34.75,7,39.0,0,1,0,0,0,0,0,0,0,0,0
428,2017-03-04,Los Angeles,0.0224269608437386,36.0,12,30.0,0,1,0,0,0,0,0,0,0,0,0
429,2017-03-05,Los Angeles,0.0240235190251256,37.0,8,30.0,0,1,0,0,0,0,0,0,0,0,0
430,2017-03-06,Los Angeles,0.0259729277529793,38.0,2,49.0,0,1,0,0,0,0,0,0,0,0,0
431,2017-03-07,Los Angeles,0.0275327064347868,38.375,9,40.0,0,1,0,0,0,0,0,0,0,0,0
432,2017-03-08,Los Angeles,0.0275732759809192,38.875,17,44.0,0,1,0,0,0,0,0,0,0,0,0
433,2017-03-09,Los Angeles,0.0263851433234849,40.125,14,39.0,0,1,0,0,0,0,0,0,0,0,0
434,2017-03-10,Los Angeles,0.0311319199848613,39.875,9,36.0,0,1,0,0,0,0,0,0,0,0,0
435,2017-03-11,Los Angeles,0.0343026097304057,39.5,4,43.0,0,1,0,0,0,0,0,0,0,0,0
436,2017-03-12,Los Angeles,0.0375320838781539,39.125,10,40.0,0,1,0,0,0,0,0,0,0,0,0
437,2017-03-13,Los Angeles,0.039368396638122,40.25,22,28.0,0,1,0,0,0,0,0,0,0,0,0
438,2017-03-14,Los Angeles,0.0389787565776651,40.25,17,46.0,0,1,0,0,0,0,0,0,0,0,0
439,2017-03-15,Los Angeles,0.038416030241099,40.625,18,37.0,0,1,0,0,0,0,0,0,0,0,0
440,2017-03-16,Los Angeles,0.0379334818041653,41.75,18,53.0,0,1,0,0,0,0,0,0,0,0,0
441,2017-03-17,Los Angeles,0.0407213142652233,43.125,13,39.0,0,1,0,0,0,0,0,0,0,0,0
442,2017-03-18,Los Angeles,0.037046518982576,46.25,8,39.0,0,1,0,0,0,0,0,0,0,0,0
443,2017-03-19,Los Angeles,0.0347885545655479,47.5,9,52.0,0,1,0,0,0,0,0,0,0,0,0
444,2017-03-20,Los Angeles,0.0304163461022347,47.875,16,51.0,0,1,0,0,0,0,0,0,0,0,0
445,2017-03-21,Los Angeles,0.0279115619191277,46.375,8,53.0,0,1,0,0,0,0,0,0,0,0,0
446,2017-03-22,Los Angeles,0.0270663667312249,47.375,9,56.0,0,1,0,0,0,0,0,0,0,0,0
447,2017-03-23,Los Angeles,0.0267358558208211,49.875,6,40.0,0,1,0,0,0,0,0,0,0,0,0
448,2017-03-24,Los Angeles,0.0314990489122124,49.5,14,41.0,0,1,0,0,0,0,0,0,0,0,0
449,2017-03-25,Los Angeles,0.0315993569684251,47.875,7,47.0,0,1,0,0,0,0,0,0,0,0,0
450,2017-03-26,Los Angeles,0.0331140174421123,48.0,7,59.0,0,1,0,0,0,0,0,0,0,0,0
451,2017-03-27,Los Angeles,0.0389199556623865,48.125,24,49.0,0,1,0,0,0,0,0,0,0,0,0
452,2017-03-28,Los Angeles,0.0441895479093609,49.125,18,38.0,0,1,0,0,0,0,0,0,0,0,0
453,2017-03-29,Los Angeles,0.0448528889778058,48.25,14,54.0,0,1,0,0,0,0,0,0,0,0,0
454,2017-03-30,Los Angeles,0.0437333959961096,48.25,20,57.0,0,1,0,0,0,0,0,0,0,0,0
455,2017-03-31,Los Angeles,0.0456989852894322,46.75,17,48.0,0,1,0,0,0,0,0,0,0,0,0
456,2017-04-01,Los Angeles,0.0447451603314977,46.875,12,34.0,0,0,1,0,0,0,0,0,0,0,0
457,2017-04-02,Los Angeles,0.0442078212859069,48.375,4,47.0,0,0,1,0,0,0,0,0,0,0,0
458,2017-04-03,Los Angeles,0.0451101254881672,45.875,10,47.0,0,0,1,0,0,0,0,0,0,0,0
459,2017-04-04,Los Angeles,0.0383324745183304,42.25,13,50.0,0,0,1,0,0,0,0,0,0,0,0
460,2017-04-05,Los Angeles,0.0344088214022869,42.875,13,50.0,0,0,1,0,0,0,0,0,0,0,0
461,2017-04-06,Los Angeles,0.0348491097491183,43.75,20,34.0,0,0,1,0,0,0,0,0,0,0,0
462,2017-04-07,Los Angeles,0.0389489483783937,45.125,3,28.0,0,0,1,0,0,0,0,0,0,0,0
463,2017-04-08,Los Angeles,0.0397718484755703,45.125,5,53.0,0,0,1,0,0,0,0,0,0,0,0
464,2017-04-09,Los Angeles,0.0358142559588324,45.25,10,41.0,0,0,1,0,0,0,0,0,0,0,0
465,2017-04-10,Los Angeles,0.0320594419771246,43.0,12,58.0,0,0,1,0,0,0,0,0,0,0,0
466,2017-04-11,Los Angeles,0.0305529132360259,43.75,13,47.0,0,0,1,0,0,0,0,0,0,0,0
467,2017-04-12,Los Angeles,0.0324159512155981,47.0,7,51.0,0,0,1,0,0,0,0,0,0,0,0
468,2017-04-13,Los Angeles,0.0315762278846797,44.375,5,32.0,0,0,1,0,0,0,0,0,0,0,0
469,2017-04-14,Los Angeles,0.0312254060099347,43.75,15,40.0,0,0,1,0,0,0,0,0,0,0,0
470,2017-04-15,Los Angeles,0.0298642131415245,42.875,8,54.0,0,0,1,0,0,0,0,0,0,0,0
471,2017-04-16,Los Angeles,0.027820193034203,41.625,5,32.0,0,0,1,0,0,0,0,0,0,0,0
472,2017-04-17,Los Angeles,0.027165758509042,41.5,10,36.0,0,0,1,0,0,0,0,0,0,0,0
473,2017-04-18,Los Angeles,0.0286635158031517,41.875,12,51.0,0,0,1,0,0,0,0,0,0,0,0
474,2017-04-19,Los Angeles,0.0278494703743163,40.75,6,37.0,0,0,1,0,0,0,0,0,0,0,0
475,2017-04-20,Los Angeles,0.0267913918935058,40.5,8,50.0,0,0,1,0,0,0,0,0,0,0,0
476,2017-04-21,Los Angeles,0.0302140323062728,41.25,5,35.0,0,0,1,0,0,0,0,0,0,0,0
477,2017-04-22,Los Angeles,0.0337863927716425,43.625,7,31.0,0,0,1,0,0,0,0,0,0,0,0
478,2017-04-23,Los Angeles,0.0344903570710022,43.375,5,52.0,0,0,1,0,0,0,0,0,0,0,0
479,2017-04-24,Los Angeles,0.035061534601553,45.25,10,38.0,0,0,1,0,0,0,0,0,0,0,0
480,2017-04-25,Los Angeles,0.039837053600113,44.625,14,55.0,0,0,1,0,0,0,0,0,0,0,0
481,2017-04-26,Los Angeles,0.0447695335272272,45.875,14,49.0,0,0,1,0,0,0,0,0,0,0,0
482,2017-04-27,Los Angeles,0.0453089200731369,49.125,7,52.0,0,0,1,0,0,0,0,0,0,0,0
483,2017-04-28,Los Angeles,0.0479673054845817,51.0,23,45.0,0,0,1,0,0,0,0,0,0,0,0
484,2017-04-29,Los Angeles,0.0490119073800622,51.25,24,45.0,0,0,1,0,0,0,0,0,0,0,0
485,2017-04-30,Los Angeles,0.0469178125039098,50.0,14,57.0,0,0,1,0,0,0,0,0,0,0,0
486,2017-05-01,Los Angeles,0.0437386552862851,48.25,14,67.0,0,0,0,1,0,0,0,0,0,0,0
487,2017-05-02,Los Angeles,0.043287870613182,45.375,16,40.0,0,0,0,1,0,0,0,0,0,0,0
488,2017-05-03,Los Angeles,0.0399605550650003,44.0,14,45.0,0,0,0,1,0,0,0,0,0,0,0
